calc_key,potential_LAMMPS_key,potential_LAMMPS_id,potential_key,potential_id,composition,prototype,family,method,transformed,E_coh,a,b,c,alpha,beta,gamma
bb237da4-3e27-4b2d-9baa-27de71fadd04,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu,A5--beta-Sn,A5--beta-Sn,static,False,-3.24220954902625,4.616141920309238,4.616141920309238,2.4350154436263796,90.0,90.0,90.0
a16ec040-7ebb-4059-934a-92f1dc248a8c,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu,A6--In--bct,mp-1010136,box,False,-3.5101601325059497,2.8931419141522303,2.8931419141522303,2.82917703718422,90.0,90.0,90.0
ab5af636-e6a2-4958-b10f-c420a2762e5b,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu,A7--alpha-As,A7--alpha-As,static,False,-3.485732643918667,4.031636981014475,4.031636981014475,5.0471119444494,90.0,90.0,119.99999999999999
7c54565e-ea92-437a-9ff0-e71a5a8704fe,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu,Ah--alpha-Po--sc,Ah--alpha-Po--sc,static,False,-3.1116674353965004,2.3931576134188686,2.3931576134188686,2.3931576134188686,90.0,90.0,90.0
dd475d48-c6dd-42a8-86e9-a4345bd7f5fd,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu,mp-1056079,mp-1056079,static,False,-1.7162459466358,11.84289481,2.256914288903786,22.747576469999657,90.0,101.93591873000028,90.0
4ea2ebf6-1b04-4ece-a350-7848a23f6d5d,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu,mp-1059259,mp-1059259,box,False,-3.40436035501975,8.04474616469959,2.4551698816695704,2.5138344391622502,90.0,90.0,90.0
dcef6e35-c235-405b-af67-00dbac0091c6,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu,oqmd-1214609,oqmd-1214609,static,False,-3.5126170498235,2.608277897794867,2.608277897794867,5.885687651675527,90.0,90.0,119.99999999999999
df46c49f-483f-44f1-a036-94e586e5617b,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu,oqmd-1214698,oqmd-1214698,box,False,-3.3104450603199997,3.48391059147276,8.59771445165183,3.48495869155978,90.0,90.0,90.0
8d557670-094f-4a46-b8b4-cd258dc721b7,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu,oqmd-1214787,oqmd-1214787,dynamic,False,-3.4751942468751724,8.871963247205182,8.871963247205182,8.871963247205182,90.0,90.0,90.0
76ed8c01-c367-4ae9-93ce-506f25b5c4c7,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu,oqmd-1214876,oqmd-1214876,dynamic,False,-3.48054037156575,6.232011480560581,6.232011480560581,6.232011480560581,90.0,90.0,90.0
