calc_key,potential_LAMMPS_key,potential_LAMMPS_id,potential_key,potential_id,composition,prototype,family,method,transformed,E_coh,a,b,c,alpha,beta,gamma
0f21ead6-2f47-47ac-afd8-3a5f9329d43a,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu3Ni,oqmd-302756,oqmd-302756,box,False,-5.367261879618,3.535658872347875,3.535658872347875,7.60876063344939,90.0,90.0,90.0
f8c79113-753e-4b8b-9618-2e2194d87f28,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu3Ni,oqmd-321045,oqmd-321045,static,False,-3.732644930228125,5.124359808873249,5.1243598088732485,4.18008000489345,90.0,90.0,119.99999999999999
49cbe813-b4ea-4fee-a7b5-5fcf01e532a0,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,CuNi,B1--NaCl--rock-salt,B1--NaCl--rock-salt,dynamic,False,-18.0485383485675,3.523349054902136,3.523349054902136,3.523349054902136,90.0,90.0,90.0
9eaa3d12-fee9-48e4-bcd5-709e547f463b,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,CuNi,B1--NaCl--rock-salt,B1--NaCl--rock-salt,dynamic,False,-3.3454917801972495,4.82776969867057,4.82776969867057,4.82776969867057,90.0,90.0,90.0
77c486c6-faa8-45d0-a511-6054363efd7a,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,CuNi,B2--CsCl,B2--CsCl,static,False,-3.8634184276203496,2.8637732437762806,2.8637732437762806,2.8637732437762806,90.0,90.0,90.0
beda88fd-35c2-486c-966f-409bbd674c44,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,CuNi,B2--CsCl,oqmd-307075,static,False,-12.050257421008,2.416856105031785,2.416856105031785,2.416856105031785,90.0,90.0,90.0
99fe910e-5b46-463c-b10e-0058e982a825,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,CuNi,B3--ZnS--cubic-zinc-blende,B3--ZnS--cubic-zinc-blende,dynamic,False,-2.69110150068225,5.474222271727637,5.474222271727637,5.474222271727637,90.0,90.0,90.0
c7ba438b-df5c-4b37-bf18-54f0cf506c89,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,CuNi,L1_0--AuCu,oqmd-338617,static,False,-3.95284955854195,2.4912787221395556,2.4912787221395556,3.7636305059436594,90.0,90.0,90.0
c1db91ce-6df5-433a-a557-b6baffd07f16,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,CuNi,mp-1184069,mp-1184069,static,False,-3.97683592757445,2.5170277049376595,2.5170277049376595,4.23743121884184,90.0,90.0,119.99999999999999
eab054ee-1354-4cc7-b5e6-e024d95be42a,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,CuNi,mp-1225687,mp-1225687,static,False,-3.979430634085667,2.517530075528101,2.517530075528101,12.694011471855655,90.0,90.0,119.99999999999999
25abb2e8-8540-43bd-9ae4-9b1418b26983,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,CuNi,mp-1225695,mp-1225695,static,False,-3.93920007994875,2.639338101024405,4.145984294848275,4.187647834803041,90.0,90.0,90.0
df21efce-10a4-42ab-a84f-d1f738a2e321,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,CuNi,oqmd-1220003,oqmd-1220003,static,False,-15.2362788324,4.475567715220921,2.39123656928084,2.43412442367248,90.0,90.0,90.0
a2bfffbd-606e-4903-b81b-d15a4016e2e0,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,CuNi,oqmd-1220003,oqmd-1220003,box,False,-7.003251938859,3.6316973354909603,2.49205761686835,4.6011561720228,90.0,90.0,90.0
8eaa96c1-9bb5-432e-a4c4-36c0d30398a7,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,CuNi2,C1--CaF2--fluorite,C1--CaF2--fluorite,static,False,-3.464152387914,5.510861601832761,5.510861601832761,5.510861601832761,90.0,90.0,90.0
88b1ba7c-16d0-4f3c-8022-254248f3e121,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,CuNi3,A15--Cr3Si,A15--Cr3Si,static,False,-4.066934930746124,4.52138230373368,4.52138230373368,4.52138230373368,90.0,90.0,90.0
2b8f77ce-f662-4787-b920-1be9078c1885,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,CuNi3,A15--Cr3Si,A15--Cr3Si,box,False,-6.240126943717375,4.4196043401912775,4.4196043401912775,4.4196043401912775,90.0,90.0,90.0
dd2a5d41-9e9d-4788-88ea-472676de8229,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,CuNi3,D0_3--BiF3,D0_3--BiF3,static,False,-6.506711879229375,5.497214697015888,5.497214697015888,5.497214697015888,90.0,90.0,90.0
3d9f858e-ceee-40a6-893d-6566e229e739,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,CuNi3,L1_2--AuCu3,L1_2--AuCu3,static,False,-4.1854362597999994,3.557288094242965,3.557288094242965,3.557288094242965,90.0,90.0,90.0
49808870-2211-437d-8deb-4b0d1051a3aa,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,CuNi3,L1_2--AuCu3,oqmd-348326,static,False,-6.495791750134,3.4653203934243884,3.4653203934243884,3.4653203934243884,90.0,90.0,90.0
b6bce827-8aa3-4a08-baaf-968bfc531743,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,CuNi3,mp-1184054,mp-1184054,static,False,-4.186154705541124,3.5582718122937163,3.5582718122937163,7.1086681894787205,90.0,90.0,90.0
13438d6a-ef58-407f-b75d-e029e2722ea6,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,CuNi3,mp-1184054,mp-1184054,box,False,-6.496711588772875,3.4222855410407496,3.4222855410407496,7.11392613560531,90.0,90.0,90.0
fcff920b-8ef6-4dbc-b4e7-f72299104a60,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,CuNi3,mp-1225694,mp-1225694,static,False,-5.16975443659575,2.790424899671,3.9743089933506,7.93488587,90.0,90.0,90.0
9b395484-08f4-45e9-b48f-3be0449f3c99,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,CuNi3,oqmd-299961,oqmd-299961,static,False,-6.4970960075756246,3.42387445389327,3.42387445389327,7.107164603636,90.0,90.0,90.0
ef3fa70d-36dd-437a-8eb0-f26f167e8ab7,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,CuNi3,oqmd-323840,oqmd-323840,static,False,-4.182012222459938,5.03289375375453,5.0328937537545295,4.11857191430831,90.0,90.0,119.99999999999999
ea252eff-a5a6-46a9-b874-f56373748397,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,CuNi3,oqmd-323840,oqmd-323840,box,False,-4.1819058953545625,5.031608312451427,5.031608312451427,4.11843662294552,90.0,90.0,119.99999999999999
3fe58722-8e95-4489-860e-e8ac58261306,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Ni,A1--Cu--fcc,A1--Cu--fcc,dynamic,False,-4.4500000009665,3.519999950321806,3.519999950321806,3.519999950321806,90.0,90.0,90.0
23452184-1bb6-49ab-bc02-4729d82b57bb,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Ni,A15--beta-W,A15--beta-W,dynamic,False,-4.322609551704249,4.475769542933674,4.475769542933674,4.475769542933674,90.0,90.0,90.0
26829556-f54d-4173-88e5-0f65784f4601,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Ni,A2--W--bcc,A2--W--bcc,static,False,-4.400896549465,2.795467687918473,2.795467687918473,2.795467687918473,90.0,90.0,90.0
28e33b1c-d6ec-4438-8a00-ba5526f43a97,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Ni,A3'--alpha-La--double-hcp,A3'--alpha-La--double-hcp,dynamic,False,-4.44741627710125,2.489146547361583,2.489146547361583,8.11403201084054,90.0,90.0,119.99999999999999
