E_coh_mean,E_coh_std,a_mean,a_std,b_mean,b_std,c_mean,c_std,composition,num_lammps,num_lammps_1_std,num_lammps_2_std,num_lammps_3_std,num_refine,num_refine_1_std,num_refine_2_std,num_refine_3_std,potential_id,prototype
0.000225678,0.000225678,6.344404171,4.072742744,6.344404171,4.072742744,6.344404171,4.072742741,Pd,10,10,10,10,9,9,9,9,2013--Hale-L-M--Pd-Ag-H-Hybrid,A2--W--bcc
0.224151456,0.224151456,5.065767542,0.09661553,5.087737229,0.272672902,5.090566901,0.166506369,Ag3Cu,5,5,5,5,5,5,5,5,2006--Williams-P-L--Cu-Ag,A15--Cr3Si
6.79E-06,6.79E-06,2.894029647,0.000657282,5.012606387,0.001138447,9.404149135,0.003364479,Ag,5,5,5,5,5,5,5,5,2006--Williams-P-L--Cu-Ag,A3'--alpha-La--double-hcp
2.67E-14,2.67E-14,7.218991157,5.33E-14,7.218991157,5.33E-14,7.218991157,5.33E-14,Nb,20,0,0,0,17,0,0,0,2010--Fellinger-M-R--Nb,A15--beta-W
1.03E-05,1.03E-05,2.884996204,0.000617142,4.996959473,0.001041394,14.13353394,0.003640648,Au,5,0,0,0,0,0,0,0,2010--Olsson-P-A-T--Au,A7--alpha-As
1.05E-05,1.05E-05,3.584787405,0.001543037,3.584787405,0.001543037,3.432184778,0.002948457,CuNi,20,0,0,0,10,10,10,10,2009--Bonny-G--Fe-Cu-Ni,L1_0--AuCu
1.56E-06,1.56E-06,13.18959659,0.002717535,13.18959659,0.002717535,13.18959659,0.002717535,NiZr3,10,5,5,5,10,5,5,5,2012--Mendelev-M-I--Ni-Zr,D0_3--BiF3
2.66E-06,2.66E-06,6.542704439,0.000935128,6.542704439,0.000935128,6.542704439,0.000935128,Mo3Xe,15,5,5,5,12,5,5,5,2013--Smirnova-D-E--U-Mo-Xe,D0_3--BiF3
6.66E-06,6.66E-06,5.240001335,0.001602215,5.240001334,0.001602215,5.240001334,0.001602215,CuSMgS,10,10,10,10,10,10,10,10,2012--Jelinek-B--Al-Si-Mg-Cu-Fe,B1--NaCl--rock-salt
1.00E-05,1.00E-05,2.896391234,0.001020188,5.016696776,0.001767017,4.679312967,0.003350973,Ag,5,5,5,5,5,5,5,5,2006--Williams-P-L--Cu-Ag,A3--Mg--hcp
4.87E-05,4.87E-05,3.206413757,0.000658285,5.553671537,0.001140183,10.43200982,0.003009932,Zr,5,5,5,5,5,5,5,5,2004--Zhou-X-W--Zr,A3'--alpha-La--double-hcp
1.50E-06,1.50E-06,10.42721178,0.000917859,10.42721178,0.000917859,10.42721178,0.000917859,Mn3Pd,15,5,5,5,15,5,5,5,2012--Schopf-D--Al-Mn-Pd,D0_3--BiF3
0.22365352,0.22365352,7.948230644,0.737907947,7.935394971,0.622386129,7.904960852,0.996448204,Mo2Xe,25,5,10,15,25,5,10,15,2013--Smirnova-D-E--U-Mo-Xe,C1--CaF2--fluorite
6.15E-06,6.15E-06,4.5120664,0.000632512,4.5120664,0.000632512,4.5120664,0.000632512,Ni,15,5,5,5,11,5,5,5,1999--Mishin-Y--Ni,A15--beta-W
5.92E-06,5.92E-06,6.660547029,0.001118926,6.660547029,0.001118926,6.660547029,0.001118926,S,5,5,5,5,5,5,5,5,2013--Zhou-X-W--Zn-Cd-Hg-S-Se-Te,A4--C--dc
0.018358456,0.018358456,4.544492991,0.044505553,4.569167748,0.023290527,4.493097894,0.037750331,Co,10,0,0,0,10,0,0,0,2015--Purja-Pun-G-P--Al-Co,A4--C--dc
2.643546968,2.643546968,5.732771964,7.46841931,5.2531435,4.185720647,5.127287786,7.290653668,Cu2Ni,10,10,10,10,10,10,10,10,2009--Bonny-G--Fe-Cu-Ni,C1--CaF2--fluorite
6.26E-06,6.26E-06,5.725128797,0.004723157,9.916213956,0.008180748,9.349096176,0.007712883,Zr,10,5,5,5,10,5,5,5,2007--Mendelev-M-I--Zr-3,A3--Mg--hcp
9.33E-06,9.33E-06,5.137323228,0.001205209,5.137323243,0.001205215,5.137323228,0.001205211,AlTi3,5,5,5,5,5,5,5,5,2003--Zope-R-R--Ti-Al,A15--Cr3Si
5.77E-06,5.77E-06,10.18579069,0.008284035,10.18579069,0.008284035,10.18579069,0.008284035,Al,10,5,5,5,5,0,0,0,2000--Sturgeon-J-B--Al,A15--beta-W
8.67E-06,8.67E-06,11.67116084,0.010931314,11.67116084,0.010931314,6.026924263,0.005583218,Zr,10,0,0,0,5,0,0,0,2009--Mendelev-M-I--Cu-Zr,A5--beta-Sn
8.13E-05,8.13E-05,6.227716168,11.7854974,10.78672082,20.41308029,8.457364164,11.9069212,Al,10,10,10,10,0,0,0,0,1997--Liu-X-Y--Al-Mg,A3--Mg--hcp
2.09E-05,2.09E-05,6.022596278,0.008516496,6.022596278,0.008516496,6.022596278,0.008516496,Ni,10,5,5,5,10,5,5,5,1999--Mishin-Y--Ni,A2--W--bcc
9.62E-06,9.62E-06,3.186053457,0.001229065,5.518400436,0.002404955,15.60839991,0.003055531,Mg,5,0,0,0,5,0,0,0,1998--Liu-X-Y--Al-Mg,A7--alpha-As
1.35E-05,1.35E-05,3.220302216,0.000838692,5.577727054,0.001452657,5.215200556,0.002254168,Zr,5,5,5,5,5,5,5,5,2015--Wilson-S-R--Ni-Zr,A3--Mg--hcp
0.280312633,0.280312633,2.830427279,0.09892678,4.894416048,0.210386237,13.8234694,0.293517511,Mo,10,0,0,0,5,0,0,0,2012--Park-H--Mo,A7--alpha-As
9.54E-06,9.54E-06,4.132449774,0.000836151,4.132449774,0.000836151,4.132449774,0.000836151,MgSSiS3,5,5,5,5,5,5,5,5,2012--Jelinek-B--Al-Si-Mg-Cu-Fe,L1_2--AuCu3
1.05E-05,1.05E-05,4.81298035,0.000767794,8.336325904,0.001351229,23.57869142,0.001155271,Mn,5,0,0,0,4,0,0,0,2012--Schopf-D--Al-Mn-Pd,A7--alpha-As
0.000457912,0.000457912,5.145949662,0.007276343,5.145505726,0.005675599,5.141815646,0.009706339,Al,5,0,0,0,5,0,0,0,2005--Mendelev-M-I--Al-Fe,A15--beta-W
4.87E-06,4.87E-06,13.7088265,0.004747438,13.7088265,0.004747438,13.7088265,0.004747438,Co,10,5,5,5,10,5,5,5,2015--Purja-Pun-G-P--Ni-Co,A4--C--dc
1.84E-05,1.84E-05,4.599966664,0.000802663,4.599966664,0.000802663,4.039782441,0.001159675,UXe,40,0,0,0,40,10,10,10,2013--Smirnova-D-E--U-Mo-Xe,L1_0--AuCu
6.09E-06,6.09E-06,6.126964192,0.001115279,6.126964192,0.001115279,6.126964192,0.001115279,AlS2SiS,5,5,5,5,5,5,5,5,2012--Jelinek-B--Al-Si-Mg-Cu-Fe,C1--CaF2--fluorite
1.30E-05,1.30E-05,2.485888669,0.000694366,4.305685477,0.001202677,4.120402726,0.002261806,Ni,5,5,5,5,5,5,5,5,2015--Wilson-S-R--Ni-Zr,A3--Mg--hcp
36.82780588,36.82780588,3.947899817,28.89522702,3.947659932,28.89807704,4.368672619,21.03347849,Ni,70,70,70,70,5,5,5,5,2015--Purja-Pun-G-P--Ni-Al-Co,A2--W--bcc
4.19E-06,4.19E-06,5.627664248,0.000808912,5.627664248,0.000808912,5.627664248,0.000808912,Al2Co,5,5,5,5,5,5,5,5,2015--Purja-Pun-G-P--Al-Co,C1--CaF2--fluorite
1.03E-05,1.03E-05,2.892110866,0.00097929,5.009287304,0.001770049,14.16842631,0.000776255,Ag,5,0,0,0,0,0,0,0,2009--Wu-H-H--Cu-Ag,A7--alpha-As
4.53E-05,4.53E-05,3.174591374,0.000584918,3.174591356,0.000584923,3.174591348,0.000584924,FeSSiS,10,0,0,0,10,0,0,0,2012--Jelinek-B--Al-Si-Mg-Cu-Fe,B2--CsCl
2.42E-05,2.42E-05,2.845603521,0.000959689,2.845603521,0.000959689,2.845603521,0.000959689,FeNi,10,10,10,10,10,10,10,10,2013--Bonny-G--Fe-Ni-Cr,B2--CsCl
0.256340394,0.256340394,2.879318031,0.406698014,5.164447935,0.707562669,14.46976028,0.323236614,Ta,5,0,5,5,2,0,2,2,2004--Zhou-X-W--Ta,A7--alpha-As
4.45E-06,4.45E-06,8.366664454,0.00128447,8.366664454,0.00128447,8.366664454,0.00128447,Mn,10,5,5,5,10,5,5,5,2012--Schopf-D--Al-Mn-Pd,A15--beta-W
6.83E-06,6.83E-06,10.24713357,0.013562791,10.24713357,0.013562791,10.24713357,0.013562791,Ta,10,5,5,5,10,5,5,5,2015--Thompson-A-P--Ta,A4--C--dc
1.46E-05,1.46E-05,2.48928293,0.000547379,4.311564509,0.000948088,4.049419427,0.00170305,Ni,5,5,5,5,5,5,5,5,1985--Foiles-S-M--Ni-Cu,A3--Mg--hcp
1.09E-05,1.09E-05,3.613175797,0.001820969,3.613175797,0.001820969,3.677217623,0.004262902,CuFe,10,0,0,0,10,0,0,0,2009--Bonny-G--Fe-Cu-Ni,L1_0--AuCu
4.21E-69,4.21E-69,7.854247622,1.92E-11,13.60395594,3.41E-11,21.99189334,4.24E-11,Ni,70,0,0,0,4,0,0,0,2015--Purja-Pun-G-P--Ni-Co,A7--alpha-As
2.685949845,2.685949845,5.439727009,1.053448646,4.715971039,0.482732246,4.880395188,1.135146857,CTi3,10,0,0,0,0,0,0,0,2009--Kim-H-K--Fe-Ti-C,D0_3--BiF3
1.75E-05,1.75E-05,4.334457249,0.001227809,4.334457249,0.001227809,4.334457249,0.001227809,CuZr3,5,5,5,5,5,5,5,5,2009--Mendelev-M-I--Cu-Zr,L1_2--AuCu3
0.062201496,0.062201496,4.64887083,0.024910137,4.621258411,0.008858178,4.678935039,0.070326403,FeV,20,0,0,0,20,0,0,0,2007--Mendelev-M-I--V-Fe,B3--ZnS--cubic-zinc-blende
3.98E-06,3.98E-06,6.899023444,0.002191507,11.94945913,0.003795802,18.35953027,0.006597517,Xe,15,0,0,0,5,0,0,0,2013--Smirnova-D-E--U-Mo-Xe,A7--alpha-As
3.72E-06,3.72E-06,5.042910691,0.001264903,5.042910691,0.001264903,5.042910691,0.001264903,AgH2,5,5,5,5,5,5,5,5,2013--Hale-L-M--Pd-Ag-H-Morse,C1--CaF2--fluorite
1.05E-05,1.05E-05,4.820947567,0.00057122,4.820947567,0.00057122,4.820947567,0.00057122,U,20,5,5,5,20,5,5,5,2012--Smirnova-D-E--U,A1--Cu--fcc
2.10E-06,2.10E-06,12.36358384,0.001408143,12.36358384,0.001408143,12.36358384,0.001408143,HPd3,10,5,5,5,9,0,0,0,2013--Hale-L-M--Pd-Ag-H-Morse,D0_3--BiF3
2.49E-06,2.49E-06,5.850763315,0.000566971,5.850763315,0.000566971,5.850763315,0.000566971,Fe3V,5,5,5,5,5,5,5,5,2007--Mendelev-M-I--V-Fe,D0_3--BiF3
0.042059132,0.042059132,9.204186541,1.651937762,9.205655529,1.656068097,9.182183577,1.694025416,AlU,20,10,10,20,12,12,12,12,2015--Pascuet-M-I--Al-U,B1--NaCl--rock-salt
4.45E-05,4.45E-05,2.722192499,0.000585077,2.722192499,0.000585085,5.782324974,0.004710535,U,5,0,0,0,5,0,0,0,2014--Fernandez-J-R--U,A6--In--bct
4.25E-06,4.25E-06,5.154741907,0.000340922,5.154741907,0.000340922,5.154741907,0.000340922,MoU,50,10,10,10,34,10,10,10,2013--Smirnova-D-E--U-Mo-Xe,B1--NaCl--rock-salt
3.159101647,3.159101647,6.033995139,6.441883692,7.25634501,1.113175331,5.403118696,8.637912963,P,5,5,5,5,5,5,5,5,2004--Ackland-G-J--Fe-P,A4--C--dc
0.093798984,0.093798984,7.993029955,0.418600676,7.875639127,0.467842039,7.492616701,0.440606411,AlSMgS3,10,0,5,5,10,0,0,5,2012--Jelinek-B--Al-Si-Mg-Cu-Fe,A15--Cr3Si
2.82E-05,2.82E-05,3.914474029,8.64E-05,3.914474029,8.64E-05,3.914474029,8.64E-05,MnPd,30,10,10,10,30,10,10,10,2012--Schopf-D--Al-Mn-Pd,B2--CsCl
3.54E-06,3.54E-06,3.990226676,0.000145023,6.911274872,0.000251339,6.51604515,0.00046222,K,5,5,5,5,4,0,0,0,2003--Han-S--K,A3--Mg--hcp
1.74E-05,1.74E-05,8.646941523,0.001882467,8.646941523,0.001882467,4.465257915,0.001286037,Mo,15,0,0,0,10,0,0,0,2013--Smirnova-D-E--U-Mo-Xe,A5--beta-Sn
9.60E-06,9.60E-06,3.520000358,0.000871019,3.520000358,0.000871019,3.520000358,0.000871019,Ni,70,5,5,5,5,5,5,5,2015--Purja-Pun-G-P--Ni-Al-Co,A1--Cu--fcc
1.29E-05,1.29E-05,3.322057947,0.000774243,5.753973151,0.001341029,5.424897911,0.001264334,P,5,5,5,5,5,5,5,5,2004--Ackland-G-J--Fe-P,A3--Mg--hcp
1.60E-05,1.60E-05,4.518018113,0.002170835,4.518018113,0.002170835,4.518018113,0.002170835,Cd,5,5,5,5,5,5,5,5,2013--Zhou-X-W--Zn-Cd-Hg-S-Se-Te,A1--Cu--fcc
2.74E-05,2.74E-05,5.215750594,0.008710024,5.215750594,0.008710024,7.375859891,0.028657565,Ni,10,0,0,0,10,5,5,5,1999--Mishin-Y--Ni,A6--In--bct
0.059052285,0.059052285,4.605842211,0.051855805,4.611380115,0.036348726,4.578649332,0.1433019,AlCo,10,0,0,0,10,0,0,0,2015--Purja-Pun-G-P--Al-Co,B3--ZnS--cubic-zinc-blende
1.06E-05,1.06E-05,4.274395315,0.00107455,4.274395315,0.00107455,4.274395315,0.00107455,Al3U,10,5,5,5,10,5,5,5,2015--Pascuet-M-I--Al-U,L1_2--AuCu3
9.58E-06,9.58E-06,3.593089042,0.000666515,3.593089042,0.000666515,3.593089042,0.000666515,Cr3Fe,10,5,5,5,10,5,5,5,2011--Bonny-G--Fe-Ni-Cr,L1_2--AuCu3
5.03E-06,5.03E-06,4.397432388,0.000669072,4.397432388,0.000669072,4.397432388,0.000669072,CrNi3,5,5,5,5,5,5,5,5,2011--Bonny-G--Fe-Ni-Cr,A15--Cr3Si
1.153700211,1.153700211,2.372300343,0.547708697,3.251523591,1.193512435,2.378577509,0.750226771,Nb,20,5,10,15,12,5,10,11,2010--Fellinger-M-R--Nb,Ah--alpha-Po--sc
0.058287569,0.058287569,5.20469161,0.151994858,5.229906514,0.088930586,5.183703819,0.075204774,Ag,5,0,0,0,5,0,0,0,2006--Williams-P-L--Cu-Ag,A4--C--dc
0.000990146,0.000990146,7.897586751,32.20677213,7.997297124,34.130783,7.870726312,31.17122216,O,5,5,5,5,5,5,5,5,2013--Gao-H--AgTaO3,A1--Cu--fcc
4.56E-06,4.56E-06,5.709632834,0.000825652,5.709632834,0.000825652,5.709632834,0.000825652,OTa,10,10,10,10,10,10,10,10,2013--Gao-H--AgTaO3,B3--ZnS--cubic-zinc-blende
8.04E-06,8.04E-06,5.202906775,0.001118171,5.202906775,0.001118171,2.811257228,0.001140555,Ta,10,0,0,0,5,5,5,5,2013--Gao-H--AgTaO3,A5--beta-Sn
5.51E-06,5.51E-06,5.749007106,0.001636072,5.749007106,0.001636072,5.749007106,0.001636072,FeSMgS,10,10,10,10,10,10,10,10,2012--Jelinek-B--Al-Si-Mg-Cu-Fe,B3--ZnS--cubic-zinc-blende
1.14E-05,1.14E-05,2.851115605,0.000906181,4.938271367,0.001597014,13.96754378,0.001950957,Al,10,0,0,0,5,0,0,0,1997--Liu-X-Y--Al-Mg,A7--alpha-As
5.06E-06,5.06E-06,5.700600346,0.001020036,5.700600346,0.001020036,5.700600346,0.001020036,Cr2Ni,5,5,5,5,5,5,5,5,2011--Bonny-G--Fe-Ni-Cr,C1--CaF2--fluorite
0.079712584,0.079712584,6.547325253,0.099876064,6.613112174,0.049694102,6.502168973,0.047207626,AlU,10,0,0,10,10,0,0,10,2015--Pascuet-M-I--Al-U,B3--ZnS--cubic-zinc-blende
5.00E-06,5.00E-06,6.775781863,0.000859499,6.775781863,0.000859499,6.775781863,0.000859499,Sm,5,5,5,5,5,5,5,5,2015--Mendelev-M-I--Al-Sm,A15--beta-W
0.049855651,0.049855651,4.991161255,0.397366684,5.316421607,0.384293113,2.68055952,0.055506027,Nb,5,5,5,5,5,5,5,5,1996--Farkas-D--Nb-Ti-Al,A5--beta-Sn
0.098622428,0.098622428,8.686589248,9.903150249,6.553851349,3.666775003,6.554601643,3.680129512,Cd3Hg,5,5,5,5,5,5,5,5,2013--Zhou-X-W--Zn-Cd-Hg-S-Se-Te,D0_3--BiF3
3.66E-05,3.66E-05,5.544595136,0.000730593,5.544595136,0.000730593,5.544595136,0.000730593,UXe,50,10,10,10,50,10,10,10,2013--Smirnova-D-E--U-Mo-Xe,B2--CsCl
0.474718841,0.474718841,2.845346595,1.801165821,5.774334738,0.961730502,9.914000143,1.019023559,U,19,10,19,19,16,6,16,16,2012--Smirnova-D-E--U,A3'--alpha-La--double-hcp
1.30E-05,1.30E-05,3.196000707,0.001269381,5.535635606,0.002198633,5.187104977,0.003707604,Mg,5,5,5,5,5,5,5,5,1997--Liu-X-Y--Al-Mg,A3--Mg--hcp
1.57E-05,1.57E-05,4.162303237,0.002620404,4.162303237,0.002620404,4.356882693,0.003935523,AlMg,10,0,0,0,10,10,10,10,1998--Liu-X-Y--Al-Mg,L1_0--AuCu
5.20E-06,5.20E-06,4.536246927,0.000875195,4.536246927,0.000875195,4.536246927,0.000875195,Fe,5,5,5,5,5,5,5,5,2003--Mendelev-M-I--Fe-2,A15--beta-W
6.35E-06,6.35E-06,3.216503436,0.000577961,5.571147374,0.001001058,10.4638302,0.002670585,Zr,5,5,5,5,5,5,5,5,2015--Wilson-S-R--Ni-Zr,A3'--alpha-La--double-hcp
0.058397278,0.058397278,5.717716436,0.209808807,5.711761253,0.374383965,5.713465829,0.132142662,Mg,5,0,0,0,5,0,0,0,2006--Sun-D-Y--Mg,A4--C--dc
5.35E-05,5.35E-05,3.26942129,0.001565952,3.269453619,0.001562549,6.038137544,0.001315689,U,25,0,0,0,25,0,0,0,2013--Smirnova-D-E--U-Mo-Xe,A6--In--bct
4.32E-06,4.32E-06,5.812885555,0.001157483,5.812885555,0.001157483,5.812885555,0.001157483,FeS2SiS,5,5,5,5,5,5,5,5,2012--Jelinek-B--Al-Si-Mg-Cu-Fe,C1--CaF2--fluorite
1.45E-05,1.45E-05,2.821998602,0.000854878,4.887844958,0.001480693,4.893165411,0.003677513,Al,5,0,0,0,5,5,5,5,1998--Liu-X-Y--Al-Mg,A3--Mg--hcp
5.97E-06,5.97E-06,3.557289156,0.00077691,3.557289156,0.00077691,3.557289156,0.00077691,CuNi3,5,5,5,5,5,5,5,5,1985--Foiles-S-M--Ni-Cu,L1_2--AuCu3
1.10E-06,1.10E-06,6.255863096,9.82618647,10.83547276,17.01945461,20.43156319,32.09218892,Cu,20,20,20,20,5,5,5,5,2015--Purja-Pun-G-P--Cu-Ta,A3'--alpha-La--double-hcp
1.24E-05,1.24E-05,2.834790302,0.000572555,4.910000832,0.000991695,4.629193178,0.000934979,Zn,5,5,5,5,5,5,5,5,2013--Zhou-X-W--Zn-Cd-Hg-S-Se-Te,A3--Mg--hcp
0.305171182,0.305171182,7.970621046,5.221204978,5.773018846,1.333557812,5.089304463,4.641615682,Ag3H,5,5,5,5,5,5,5,5,2013--Hale-L-M--Pd-Ag-H-Morse,D0_3--BiF3
6.21E-06,6.21E-06,4.385733405,0.000823846,4.385733405,0.000823846,4.385733405,0.000823846,Ni,5,5,5,5,5,5,5,5,2011--Bonny-G--Fe-Ni-Cr,A15--beta-W
1.14E-05,1.14E-05,5.799187365,0.002599899,10.04448716,0.004503158,9.470033311,0.004245618,Ti,10,5,5,5,10,5,5,5,2016--Mendelev-M-I--Ti-1,A3--Mg--hcp
0.58785822,0.58785822,5.14546292,0.511797359,4.752656908,1.014350337,4.922833046,1.244226265,Mg,10,0,0,5,10,0,0,5,2009--Mendelev-M-I--Al-Mg,A2--W--bcc
6.83E-06,6.83E-06,3.181430261,0.000983,5.510398853,0.001702605,10.37366768,0.003365161,Mg,10,5,5,5,10,5,5,5,2015--Mendelev-M-I--Mg,A3'--alpha-La--double-hcp
1.29E-05,1.29E-05,3.615000049,0.0010995,3.615000049,0.0010995,3.615000049,0.0010995,Cu,5,5,5,5,5,5,5,5,2006--Williams-P-L--Cu-Ag,A1--Cu--fcc
0.017577585,0.017577585,4.55747661,0.051811809,4.533840801,0.028410658,4.549592358,0.063602663,AgH,20,10,10,10,20,10,10,10,2013--Hale-L-M--Pd-Ag-H-Hybrid,B1--NaCl--rock-salt
0.022710122,0.022710122,7.136324724,0.062930394,7.260948691,0.019146023,7.07559472,0.032329378,CdSZn2,10,0,0,0,10,0,0,0,2013--Zhou-X-W--Zn-Cd-Hg-S-Se-Te,L2_1--AlCu2Mn--heusler
1.05E-05,1.05E-05,2.489017476,0.000612524,4.311103105,0.000853593,12.19364108,0.00177125,Ni,5,0,0,0,0,0,0,0,2009--Bonny-G--Fe-Ni,A7--alpha-As
2.82E-06,2.82E-06,5.542486016,0.000736575,5.542486016,0.000736575,5.542486016,0.000736575,AlNi3,5,5,5,5,5,5,5,5,2009--Purja-Pun-G-P--Ni-Al,D0_3--BiF3
2.16E-05,2.16E-05,3.722972852,0.001231062,3.722972852,0.001231062,3.722972852,0.001231062,P,5,5,5,5,5,5,5,5,2004--Ackland-G-J--Fe-P,A2--W--bcc
5.02E-06,5.02E-06,2.485424684,0.00031121,4.304881831,0.000539032,8.164522414,0.001506977,Ni,5,5,5,5,5,5,5,5,2004--Mishin-Y--Ni-Al,A3'--alpha-La--double-hcp
3.44E-06,3.44E-06,5.704129528,0.000790303,5.704129528,0.000790303,5.704129528,0.000790303,Cr2Fe,5,5,5,5,5,5,5,5,2013--Bonny-G--Fe-Ni-Cr,C1--CaF2--fluorite
1.41E-05,1.41E-05,3.20824149,0.000906288,5.556837263,0.001569737,5.202214606,0.002346027,Zr,5,5,5,5,5,5,5,5,2004--Zhou-X-W--Zr,A3--Mg--hcp
3.21E-05,3.21E-05,3.16162693,0.00132688,3.16162693,0.00132688,3.16162693,0.00132688,Hg,5,5,5,5,5,5,5,5,2013--Zhou-X-W--Zn-Cd-Hg-S-Se-Te,Ah--alpha-Po--sc
0.05644935,0.05644935,5.682104259,0.241816178,5.66861789,0.224698415,5.789675582,0.112967344,Mg,5,0,0,0,5,0,0,0,2009--Mendelev-M-I--Al-Mg,A4--C--dc
1.26E-05,1.26E-05,3.084630631,0.000938354,5.342736976,0.001625276,4.880691486,0.002701675,Ta,5,0,0,0,5,5,5,5,2013--Gao-H--AgTaO3,A3--Mg--hcp
2.54E-20,2.54E-20,16.38188215,29.70976854,16.38188215,29.70976854,16.38188215,29.70976854,Ag2HPd,20,20,20,20,18,18,18,18,2013--Hale-L-M--Pd-Ag-H-Hybrid,L2_1--AlCu2Mn--heusler
0.076326942,0.076326942,2.947430472,0.352162392,5.712618506,1.028698543,36.55743845,161.5661477,Mg,10,5,5,5,10,5,5,5,2006--Sun-D-Y--Mg,A3'--alpha-La--double-hcp
6.43E-06,6.43E-06,4.482646954,0.00085144,4.482646954,0.00085144,4.482646954,0.00085144,Fe3Ni,10,5,5,5,10,5,5,5,2009--Bonny-G--Fe-Cu-Ni,A15--Cr3Si
5.80E-06,5.80E-06,2.833306099,0.000681834,4.907430117,0.001180971,9.570508627,0.00544927,Al,5,0,0,0,5,5,5,5,2004--Liu-X-Y--Al,A3'--alpha-La--double-hcp
5.13E-06,5.13E-06,2.830102301,0.000644719,4.901880977,0.001116685,9.582019431,0.004937924,Al,6,0,0,0,5,5,5,5,1997--Liu-X-Y--Al-Mg,A3'--alpha-La--double-hcp
0.123157491,0.123157491,7.797162565,0.3176672,7.691071552,0.272479925,7.654639694,0.247238445,SeTe2Zn,10,0,10,10,10,0,10,10,2013--Zhou-X-W--Zn-Cd-Hg-S-Se-Te,L2_1--AlCu2Mn--heusler
2.97E-06,2.97E-06,5.619445191,0.000700912,5.619445191,0.000700912,5.619445191,0.000700912,Cu2FeNi,10,10,10,10,10,10,10,10,2009--Bonny-G--Fe-Cu-Ni,L2_1--AlCu2Mn--heusler
1.51E-05,1.51E-05,4.160359101,0.002699428,4.160359101,0.002699428,4.368411713,0.003818926,AlMg,10,0,0,0,0,0,0,0,1997--Liu-X-Y--Al-Mg,L1_0--AuCu
31.41554864,31.41554864,3.216536431,32.3347541,6.482009486,11.93628942,7.116314588,10.09383031,Mo3U,10,10,10,10,10,10,10,10,2013--Smirnova-D-E--U-Mo-Xe,L1_2--AuCu3
2.04E-05,2.04E-05,4.557027195,0.001438553,4.557027195,0.001438553,2.345235514,0.000724003,Ni,10,0,0,0,10,5,5,5,2015--Ko-W-S--Ni-Ti,A5--beta-Sn
2.04E-05,2.04E-05,3.208812853,0.002544466,3.208812853,0.002544466,4.537599023,0.007118729,Zr,10,0,0,0,10,5,5,5,2007--Mendelev-M-I--Zr-3,A6--In--bct
5.66E-06,5.66E-06,5.073738438,0.000976884,5.073738438,0.000976884,5.073738438,0.000976884,Ti,5,5,5,5,5,5,5,5,2003--Zope-R-R--Ti-Al,A15--beta-W
5.10E-06,5.10E-06,6.022224968,0.000887345,6.022224968,0.000887345,6.022224968,0.000887345,CuS3SiS,5,5,5,5,5,5,5,5,2012--Jelinek-B--Al-Si-Mg-Cu-Fe,D0_3--BiF3
5.48E-06,5.48E-06,2.519844835,0.000385997,4.364499281,0.000668566,8.169533872,0.001675508,Co,5,5,5,5,5,5,5,5,2012--Purja-Pun-G-P--Co,A3'--alpha-La--double-hcp
6.59E-06,6.59E-06,2.48794915,0.000599621,4.309254334,0.001038573,4.136576385,0.001648076,Ni,5,0,0,0,5,5,5,5,2011--Bonny-G--Fe-Ni-Cr,A3--Mg--hcp
0.044551535,0.044551535,3.407774089,0.014192914,3.43857648,0.020794473,4.031975099,0.002439046,Fe,15,0,0,0,5,0,0,0,2014--Liyanage-L-S-I--Fe-C,A5--beta-Sn
6.57E-06,6.57E-06,2.487069257,0.000507343,4.307730314,0.000878744,8.163723241,0.002158745,Ni,5,5,5,5,5,5,5,5,2012--Mendelev-M-I--Ni,A3'--alpha-La--double-hcp
1.55E-05,1.55E-05,2.473955996,0.000859267,4.285017481,0.001488294,4.039953224,0.001403177,Fe,5,5,5,5,5,5,5,5,2011--Bonny-G--Fe-Ni-Cr,A3--Mg--hcp
7.67E-06,7.67E-06,2.526888715,0.000351138,4.37669964,0.000608189,8.52239695,0.002628634,Cr,10,0,0,0,10,5,5,5,2011--Bonny-G--Fe-Ni-Cr,A3'--alpha-La--double-hcp
0.0588608,0.0588608,6.848505838,0.078086733,7.030146366,0.193318804,7.002893818,0.193779692,HgS2Zn,10,0,10,10,10,0,10,10,2013--Zhou-X-W--Zn-Cd-Hg-S-Se-Te,L2_1--AlCu2Mn--heusler
1.240974012,1.240974012,4.32020305,4.38496497,4.418584036,4.20221328,4.079214387,4.194621514,H3Pd,10,5,10,10,10,5,10,10,2013--Hale-L-M--Pd-Ag-H-Morse,A15--Cr3Si
7.19E-06,7.19E-06,4.080000216,0.000653164,4.080000216,0.000653164,4.080000216,0.000653164,Au,5,5,5,5,5,5,5,5,2010--Olsson-P-A-T--Au,A1--Cu--fcc
3.92E-06,3.92E-06,5.897392671,0.001295392,5.897392671,0.001295392,5.897392671,0.001295392,CuS2SiS,5,5,5,5,5,5,5,5,2012--Jelinek-B--Al-Si-Mg-Cu-Fe,C1--CaF2--fluorite
6.88E-06,6.88E-06,2.595395324,0.001417146,4.495356567,0.002454568,8.388280061,0.006694861,Fe,5,5,5,5,5,5,5,5,2005--Mendelev-M-I--Al-Fe,A3'--alpha-La--double-hcp
0.033094245,0.033094245,5.982187137,0.08940621,5.802916759,0.106146345,5.755921167,0.078298526,MgSSiS3,10,0,0,0,5,0,0,0,2012--Jelinek-B--Al-Si-Mg-Cu-Fe,A15--Cr3Si
