E_coh_std,E_coh_std_lammps,E_coh_std_refine,a_std,a_std_lammps,a_std_refine,b_std,b_std_lammps,b_std_refine,c_std,c_std_lammps,c_std_refine,composition,potential_id,prototype
0.0271397592153,1.04392366933,1.04392369184,0.0227307369049,0.87315958032,0.87315962001,0.0841493177504,0.92472418468,0.92472422437,0.0519875674278,0.87097970339,0.87097974308,Cu,2008--Mendelev-M-I--Cu,A4--C--dc
0.0282182919844,1.25017907086,1.25017908624,0.0479972986755,0.76587226533,0.76587239872,0.0547982010704,0.77574462094,0.77574475433,0.0641961046907,0.79245767586,0.79245780925,Ti,2004--Zhou-X-W--Ti,A4--C--dc
0.967595094009,22.1465599807,22.1465597356,4.91335920285,1.13282761772,1.13282789321,5.75436375173,0.945015616876,0.945015909468,2.75309836846,1.06226202276,1.06226230461,C3Ti,2009--Kim-H-K--Fe-Ti-C,D0_3--BiF3
0.0907486808356,0.11416387154,0.11416386012,0.14251464576,0.01126173892,0.01126185862,0.0615884881953,0.00452947361,0.00452935391,0.175417034893,0.00865923665,0.00865911695,Te2Zn,2013--Zhou-X-W--Zn-Cd-Hg-S-Se-Te,C1--CaF2--fluorite
0.013100907303,1.01229940963,1.012299392,0.0360334748002,0.76362573384,0.76362568014,0.0215478267592,0.82054389897,0.82054384527,0.0794208431471,0.73652755378,0.73652750008,Al,1996--Farkas-D--Nb-Ti-Al,A4--C--dc
1.04408347757e-05,1.57530784378,,0.000728069478227,2.3019591209,,0.00120601532696,3.98711008597,,0.00575274611515,3.20954234731,,AlS,2012--Jelinek-B--Al-Si-Mg-Cu-Fe,A7--alpha-As
2.09098299234e-05,3.08423495028,2.60865230122,0.00221932898782,2.21564002158,1.77131571961,0.00221932778054,2.21564002158,1.77131571961,0.00312442958871,1.12210024968,1.53468125129,AlMn,2012--Schopf-D--Al-Mn-Pd,L1_0--AuCu
0.0481521574913,1.02104456775,1.02104458734,0.0510455552124,0.7927463917,0.79274642626,0.0536536914124,0.7118329564,0.71183299096,0.0369204166644,0.7672124261,0.76721246066,AlNi,2004--Mishin-Y--Ni-Al,B3--ZnS--cubic-zinc-blende
0.00537322730768,0.00830841143481,0.008439665264,0.129030902076,0.0837776687913,0.084827572793,0.0767312236623,0.0335662196687,0.033238254467,0.0702864601056,0.033933389797,0.033497560417,CdHg2Se,2013--Zhou-X-W--Zn-Cd-Hg-S-Se-Te,L2_1--AlCu2Mn--heusler
3.69910313658e-06,9.63439999779e-07,8.58069999943e-07,0.000599320646994,1.53328999986e-06,1.40433999984e-06,0.000599320646947,1.53328999986e-06,1.40433999984e-06,0.000599320646957,1.53328999986e-06,1.40433999984e-06,CrFe2Ni,2013--Bonny-G--Fe-Ni-Cr,L2_1--AlCu2Mn--heusler
6.70858597241e-06,1.81170000024e-06,1.81038000013e-06,0.000683316783601,1.35938000012e-06,1.30029000012e-06,0.000683316783602,1.35938000012e-06,1.30029000012e-06,0.000683316783602,1.35938000012e-06,1.30029000012e-06,Al3Ni,2009--Purja-Pun-G-P--Ni-Al,L1_2--AuCu3
0.0722611057013,3.75313627395,3.78870650004,0.084615615823,2.56439959272,3.63071349523,0.0865207195844,2.60194721771,3.66998589061,0.0953288001865,2.64009621407,3.70956071878,CFe2Ti,2009--Kim-H-K--Fe-Ti-C,L2_1--AlCu2Mn--heusler
3.24875045672,2.83814779622,2.99275784802,10.764422196,3.58841947755,3.78211191899,11.0607906279,3.64314278578,3.79695898116,10.3685794283,3.76473787882,3.89477587903,Ag3Ta,2013--Gao-H--AgTaO3,A15--Cr3Si
1.14031397451e-05,2.12201000016e-06,2.14618999994e-06,0.00116210346993,1.21631500001e-05,1.229063e-05,0.00116210346993,1.21631500001e-05,1.229063e-05,0.00116210346994,1.21631500001e-05,1.229063e-05,AlPb3,2000--Landa-A--Al-Pb,L1_2--AuCu3
8.8409187478e-06,1.95261999991e-06,1.94297e-06,0.00125173915475,6.74199993611e-08,4.68750125042e-08,0.00125173915465,6.74299993619e-08,4.68850125023e-08,0.0012517391542,6.74799993661e-08,4.69350124925e-08,SeZn,2013--Zhou-X-W--Zn-Cd-Hg-S-Se-Te,B3--ZnS--cubic-zinc-blende
0.00607452687448,0.797173036167,0.988812152417,2.70816014777,3.81988327788,3.82370404674,3.22221438692,4.56554196819,4.55875558518,1.53210289347,3.49300654265,3.50368779809,CuSMgS,2012--Jelinek-B--Al-Si-Mg-Cu-Fe,B3--ZnS--cubic-zinc-blende
0.0334969697542,0.165374685558,0.165493869596,0.226186220262,0.08568923897,0.0864445043,0.0491392547815,0.17792280028,0.17734953495,0.16332981054,0.39326469942,0.39339329809,Cd3Hg,2013--Zhou-X-W--Zn-Cd-Hg-S-Se-Te,A15--Cr3Si
2.97031173705e-06,1.05727999999e-06,1.06563000002e-06,0.00154974570727,2.51760000047e-06,2.44092000035e-06,0.00154974570727,2.51760000047e-06,2.44092000035e-06,0.00154974570727,2.51760000047e-06,2.44092000035e-06,AlSMgS3,2012--Jelinek-B--Al-Si-Mg-Cu-Fe,D0_3--BiF3
7.29576659442e-06,0.148199639949,0.1767675266,0.00144630386442,2.21765559857,2.85449591923,0.00144634886805,2.21765559562,2.85449591546,0.00144635123075,2.21765559584,2.85449591573,UXe,2013--Smirnova-D-E--U-Mo-Xe,B1--NaCl--rock-salt
5.71944077263e-06,0.00090292331,1.82551999961e-06,0.000684575486318,0.01543182723,4.15730999981e-06,0.0011857195239,0.02672885947,7.00579000057e-06,0.00546729186717,0.12206653264,3.14057599997e-05,Al,1998--Liu-X-Y--Al-Mg,A3'--alpha-La--double-hcp
0.120789863653,0.152440954821,0.152473715224,0.440974781357,0.31315058902,0.356934848709,0.628800778146,0.46652076422,0.459424887229,0.358414337068,0.344631218976,0.309262293559,Cd2HgSe,2013--Zhou-X-W--Zn-Cd-Hg-S-Se-Te,L2_1--AlCu2Mn--heusler
0.674669041636,0.42873159914,0.42873161893,0.711346364296,0.43068631452,0.43068638207,0.666758957455,0.43201257522,0.43201264277,1.13275935149,0.71500078637,0.71500071882,AlS2CuSFeS,2012--Jelinek-B--Al-Si-Mg-Cu-Fe,L2_1--AlCu2Mn--heusler
0.0330036064591,0.429925613812,0.42992557601,0.0377632303235,0.386308366146,0.386308369534,0.0107602525487,0.331226607975,0.331226621321,0.0251775494784,0.340738566877,0.340738578213,NiZr,2012--Mendelev-M-I--Ni-Zr,B1--NaCl--rock-salt
5.23770564166e-06,2.11042000009e-06,2.11364999991e-06,0.000926421661318,5.10860000524e-07,5.85140000453e-07,0.000926421661317,5.10860000524e-07,5.85140000453e-07,0.000926421661318,5.10860000524e-07,5.85140000453e-07,AlSm,2015--Mendelev-M-I--Al-Sm,B3--ZnS--cubic-zinc-blende
2.09864908235e-05,3.06572600346,4.73672600023e-06,0.00167148053236,2.71244614503,1.71829300002e-05,0.00167148053236,2.71244614503,1.71829300002e-05,0.00469545174496,4.25867161507,4.28129999999e-05,Cu,2015--Purja-Pun-G-P--Cu-Ta,A6--In--bct
1.06847093073e-05,,2.70993999996e-06,0.000819171056792,,2.47640000017e-06,0.00141884589046,,3.64906999994e-06,0.00382396349642,,6.21419999991e-06,Al,2015--Mendelev-M-I--Al-Sm,A3--Mg--hcp
1.11425376165e-05,1.00810999103,,0.000369432255092,0.8624957476,,0.000647159267288,1.49388656728,,0.00296731725704,2.9592624962,,Cr,2013--Bonny-G--Fe-Ni-Cr,A7--alpha-As
2.33072654672e-05,0.194546680457,0.226100389704,0.00117021849978,0.44764637406,0.534896533329,0.0020278897751,0.775349759898,0.924363473233,0.00148490821443,0.440455201707,0.865356767324,Li,2003--Han-S--Li,A7--alpha-As
9.30684689927e-06,0.49519118725,0.527623006996,0.000870774322635,0.87447248087,0.50335211019,0.00152840321041,1.51463301332,0.87183366148,0.00422253800397,3.7472215668,2.1003014278,Al,2003--Zope-R-R--Ti-Al,A7--alpha-As
0.155428183346,0.0671068262599,0.0671068268581,0.306176565804,1.43739124554,1.43739131248,0.435726095383,1.44073361401,1.44073368019,0.279240433274,1.4351077556,1.4351078231,MoXe3,2013--Smirnova-D-E--U-Mo-Xe,A15--Cr3Si
0.0110959756969,2.67258530249,2.56943723196,0.0369779452433,4.94927849982,4.6749850461,0.0016899866179,4.93157756084,4.6578737798,0.0260963810011,4.96760136397,4.69270583582,Cr,2011--Bonny-G--Fe-Ni-Cr,A4--C--dc
3.09348983478e-06,7.29869999994e-07,7.42990000191e-07,0.000951597627906,1.04892999975e-06,1.01531999963e-06,0.000951597627905,1.04892999975e-06,1.01531999963e-06,0.000951597627905,1.04892999975e-06,1.01531999963e-06,FeS2MgS,2012--Jelinek-B--Al-Si-Mg-Cu-Fe,C1--CaF2--fluorite
2.11325444327e-05,7.00780999985e-06,7.09169999968e-06,0.00099732330341,2.96230000085e-07,3.1190000005e-07,0.00099732330341,2.96230000085e-07,3.1190000005e-07,0.00099732330341,2.96230000085e-07,3.1190000005e-07,Fe,2004--Ackland-G-J--Fe-P,A2--W--bcc
2.89566128159e-05,8.37965999967e-06,8.35910999974e-06,0.00115350714508,2.00552000029e-06,2.00767000003e-06,0.00115350714507,2.00552000029e-06,2.00767000003e-06,0.00115350714507,2.00552000029e-06,2.00767000003e-06,AgTa,2013--Gao-H--AgTaO3,B2--CsCl
3.72227231355e-06,1.24297000026e-06,1.25649000005e-06,0.000827357182535,1.54013999953e-06,1.50431000012e-06,0.000827357182537,1.54013999953e-06,1.50431000012e-06,0.000827357182537,1.54013999953e-06,1.50431000012e-06,CuS3SiS,2012--Jelinek-B--Al-Si-Mg-Cu-Fe,A15--Cr3Si
0.00256785543715,1.51630240204,2.14418896073,0.00779036655932,0.369776680343,0.52293735673,0.00414714566226,0.376813422139,0.53284249846,0.00107311796048,0.370720831576,0.52427716538,CuPb3,2003--Hoyt-J-J--Cu-Pb,L1_2--AuCu3
6.55252471929e-06,1.62168000006e-06,1.65340000002e-06,0.000543345659507,1.34260000006e-07,3.74230000322e-07,0.000941102288342,3.58989999505e-07,1.99150000491e-07,0.003521368724,6.82079999592e-07,5.61849999414e-07,Ti,1996--Farkas-D--Nb-Ti-Al,A3'--alpha-La--double-hcp
0.153137677794,0.224907604972,0.225108258142,0.439703543823,0.310105485014,0.31025338266,0.179272989468,0.68669514263,0.68670167471,0.595852880167,0.548302296679,0.54771046949,CdHg2S,2013--Zhou-X-W--Zn-Cd-Hg-S-Se-Te,L2_1--AlCu2Mn--heusler
0.0243954479162,0.8754729261,0.87547292,0.0519594430672,0.61214921964,0.61214910474,0.0326957932699,0.63430056336,0.63430044846,0.0646539967005,0.61060793105,0.61060781615,AlNi,1995--Angelo-J-E--Ni-Al-H,B3--ZnS--cubic-zinc-blende
2.33180569131e-06,8.30480000324e-07,8.45629999802e-07,0.000863905505421,1.33903000066e-06,1.49894000057e-06,0.000863905505418,1.33903000066e-06,1.49894000057e-06,0.000863905505421,1.33903000066e-06,1.49894000057e-06,AlSCuSFeS2,2012--Jelinek-B--Al-Si-Mg-Cu-Fe,L2_1--AlCu2Mn--heusler
6.5884956966e-06,2.13835000018e-06,2.14289400012e-06,0.000849230369916,2.75348999956e-06,2.70411999992e-06,0.000849230369914,2.75348999956e-06,2.70411999992e-06,0.000849230369914,2.75348999956e-06,2.70411999992e-06,CrFe3,2013--Bonny-G--Fe-Ni-Cr,A15--Cr3Si
1.07674970445e-05,3.69245999998e-06,3.65555400004e-06,0.00154635531064,6.50626000009e-06,6.43098000008e-06,0.00154635531064,6.50626000009e-06,6.43098000008e-06,0.00154635531064,6.50626000009e-06,6.43098000008e-06,Fe,2004--Ackland-G-J--Fe-P,A1--Cu--fcc
9.18531783351e-06,3.19268999949e-06,3.23674999958e-06,0.00091769598905,7.42889999739e-07,8.97270000078e-07,0.000917695989046,7.42889999739e-07,8.97270000078e-07,0.000917695989048,7.42889999739e-07,8.97270000078e-07,Ti,2009--Kim-H-K--Fe-Ti-C,A1--Cu--fcc
0.0151512622728,1.28979799926,1.28979800615,0.0272667278707,0.76110387722,0.76110373554,0.0584891396341,0.72215357097,0.72215342929,0.00832757773476,0.75415775849,0.75415761681,Ni,2004--Mishin-Y--Ni-Al,A4--C--dc
0.00181598608588,2.38764053442,2.38542512415,0.000985041276255,2.35562601151,2.31567126234,0.0117714176083,2.35581649209,2.31593267012,0.000801927779105,2.35519140161,2.31507463581,Al3Nb,1996--Farkas-D--Nb-Ti-Al,D0_3--BiF3
1.16795399422e-05,0.88134793338,,0.000875283219825,0.65682688615,,0.00144801215951,1.13766821216,,0.00249002635233,3.4567124009,,Fe,2003--Mendelev-M-I--Fe-5,A7--alpha-As
1.73520787778e-05,0.1518576341,,0.000530358648241,0.32691095907,,0.000530659803242,0.32691107825,,0.000544669486699,0.70561667865,,HgS,2013--Zhou-X-W--Zn-Cd-Hg-S-Se-Te,L1_0--AuCu
0.0555921765534,0.292982170136,0.293325687245,0.0938662413006,0.37641005108,0.376374387547,0.337085149639,0.544873348248,0.544396958927,0.0580655117378,0.483781803852,0.482474212927,Cd2HgS,2013--Zhou-X-W--Zn-Cd-Hg-S-Se-Te,L2_1--AlCu2Mn--heusler
1.28735281422e-05,0.0383209197,0.00147802908,0.0052095470638,0.11444395348,0.00123376029,0.00551918082826,0.10456775312,0.00864244007,0.000387701629775,0.25780004515,0.02955700304,MgSSiS,2012--Jelinek-B--Al-Si-Mg-Cu-Fe,L1_0--AuCu
1.39290979767e-05,0.00097472667,3.73945000032e-06,0.000724239033671,0.01247840105,3.09112999997e-06,0.00125441880314,0.02161331233,4.44919000042e-06,0.00218537872088,0.03880064114,1.28413999967e-06,Au,1987--Ackland-G-J--Au,A3--Mg--hcp
4.16074726753e-06,1.06204999994e-06,1.05263000005e-06,0.000633578463157,3.36959999458e-07,4.1054999933e-07,0.000633578461398,3.35719999356e-07,4.09309999228e-07,0.000633578457858,3.33260000041e-07,4.06849999912e-07,SeZn2,2013--Zhou-X-W--Zn-Cd-Hg-S-Se-Te,C1--CaF2--fluorite
2.11093645292e-05,7.13920000006e-06,7.08542200005e-06,0.000977229895062,1.67687999975e-06,1.69334999978e-06,0.000977229895062,1.67687999975e-06,1.69334999978e-06,0.000977229895062,1.67687999975e-06,1.69334999978e-06,AlFe,2005--Mendelev-M-I--Al-Fe,B2--CsCl
1.22362707294e-05,2.33996999999e-06,2.32573000014e-06,0.00118212310253,2.9973600002e-06,2.95624000035e-06,0.00118212310253,2.9973600002e-06,2.95624000035e-06,0.00118212310253,2.9973600002e-06,2.95624000035e-06,Al3Ni,2009--Purja-Pun-G-P--Ni-Al,A15--Cr3Si
0.000563813388128,0.600844200901,1.16380896941,3.54576275496,3.37035602335,2.1754770097,9.63958386396,6.7801559141,4.71056537033,13.7343507227,10.2679623855,6.365503392,C,2008--Hepburn-D-J--Fe-C,A3'--alpha-La--double-hcp
1.55033375061e-05,3.18981020934,3.18981021232,0.000623810989506,2.88598004421,2.88597997112,0.000698399546928,2.88598012577,2.88598005269,0.000384763704843,2.88597933309,2.88597926001,MoU3,2013--Smirnova-D-E--U-Mo-Xe,A15--Cr3Si
5.34591104546e-06,1.47032999998e-06,1.63703000047e-06,0.000941319913356,4.21645999982e-06,4.05972000017e-06,0.000941319913346,4.21645999982e-06,4.05972000017e-06,0.000941319913342,4.21645999982e-06,4.05972000017e-06,Zr,2009--Mendelev-M-I--Cu-Zr,A15--beta-W
0.000225678334495,2.70340922129,2.54784858517,4.0727427438,2.30443156627,2.16498660642,4.07274274373,2.30443156627,2.16498660642,4.07274274077,2.30443156618,2.16498660633,Pd,2013--Hale-L-M--Pd-Ag-H-Morse,A2--W--bcc
0.0955175674861,0.296713556852,0.296730970684,0.379005929015,0.599964490314,0.600093017051,0.153670446488,0.418890650815,0.418895091811,0.0981617042855,0.152482017002,0.152371094281,CdSSe2,2013--Zhou-X-W--Zn-Cd-Hg-S-Se-Te,L2_1--AlCu2Mn--heusler
6.38608441429e-06,1.84981000029e-06,1.85644999995e-06,0.000592170751506,2.44679999817e-07,4.68799998821e-08,0.00102566982836,4.16329999808e-07,7.13639999539e-07,0.00276407901935,1.41791499999e-05,1.42703399995e-05,Ag,2004--Zhou-X-W--Ag,A3'--alpha-La--double-hcp
1.47143360064e-05,7.53085000049e-06,7.44200800025e-06,0.00108534356681,1.86980000016e-06,1.85460000024e-06,0.00108534356681,1.86980000016e-06,1.85460000024e-06,0.00108534356681,1.86980000016e-06,1.85460000024e-06,AlNi,2015--Purja-Pun-G-P--Ni-Al-Co,B2--CsCl
1.08814313125e-05,2.75580207852,,0.000346875053409,2.54239065072,,0.000799534096603,4.40354996523,,0.0026370406764,3.98490352949,,Ni,2015--Ko-W-S--Ni-Ti,A7--alpha-As
0.0175135335078,1.03261464953,1.03261464277,0.00815837279017,0.77630230547,0.77630233743,0.037894180748,0.79008232928,0.79008236124,0.0182451643628,0.78243779928,0.78243783124,CuFe,2009--Bonny-G--Fe-Cu-Ni,B3--ZnS--cubic-zinc-blende
1.67592530612e-05,7.17626999958e-06,7.18419999934e-06,0.00108624702978,2.16921999963e-06,2.16078999982e-06,0.00108624702977,2.16921999963e-06,2.16078999982e-06,0.00108624702977,2.16921999963e-06,2.16078999982e-06,Ti,2015--Ko-W-S--Ni-Ti,A2--W--bcc
1.55046914739e-05,4.10089000003e-06,4.13204999994e-06,0.00121518676305,5.45547000019e-06,5.57320000016e-06,0.00121518676305,5.45547000019e-06,5.57320000016e-06,0.00121518676304,5.45547000019e-06,5.57320000016e-06,Fe,2011--Bonny-G--Fe-Ni-Cr,A1--Cu--fcc
2.79590229231e-05,1.582758e-06,1.59835799995e-06,0.00227493961849,2.72000004742e-08,3.28999991694e-08,0.0022749396185,2.72000004742e-08,3.28999991694e-08,0.0022749396185,2.72000004742e-08,3.28999991694e-08,Mn,2012--Schopf-D--Al-Mn-Pd,A4--C--dc
36.7087008251,2.62343198999,1.77227753215,31.5016514712,2.6222848706,1.51569140043,31.5015158924,2.62227896882,1.51569790246,31.5015789496,2.6222818515,1.51569472659,Ni,2015--Purja-Pun-G-P--Ni-Co,A1--Cu--fcc
8.42777451676e-06,0.49519133775,0.527623174114,0.000721542706758,0.87447254791,0.503352576056,0.00122557175502,1.51463227006,0.87183360905,0.00244398062387,3.7472227311,2.1003081523,Al,2003--Zope-R-R--Al,A7--alpha-As
4.53314132415e-05,2.09159209166,3.52896000022e-06,0.00946126179934,0.487842189503,0.00019090998,0.0140218947683,0.487509993038,0.0002789167,0.00768929087077,0.487791589205,0.00011936645,Pb,2003--Hoyt-J-J--Cu-Pb,A1--Cu--fcc
3.41249518262e-12,362.593253072,411.025051609,7.47434977118e-11,1.60401260554,1.53496900226,6.08849460191e-11,2.77823140312,2.65864430513,5.04553299069e-11,6.95237022809,9.71969405371,U,2012--Smirnova-D-E--U,A7--alpha-As
0.0506057542538,2.85619736499,2.99881009357,0.226911684452,3.01912297794,3.03950617341,0.0618031862057,3.01964913137,3.04003343299,0.212447114238,3.02138117997,3.03633679557,FeSSiS3,2012--Jelinek-B--Al-Si-Mg-Cu-Fe,D0_3--BiF3
1.13662236255e-05,2.09439736815,3.95409000031e-06,0.00122382022016,0.347685601963,1.34553400004e-05,0.00211971880064,0.602209257331,2.45062599999e-05,0.00199849005086,0.557046504442,2.25386199997e-05,Pb,2003--Hoyt-J-J--Cu-Pb,A3--Mg--hcp
6.46011347507e-11,1.62610350167,0.102659572395,21.5607963557,5.38474101152,4.17814260995,1.67539707475,3.78282389738,2.57622549581,54.875039475,7.39959498442,6.19299658285,C,2008--Hepburn-D-J--Fe-C,Ah--alpha-Po--sc
8.36016444055e-06,1.21236999995e-06,1.20548099983e-06,0.000919277546453,2.28470000252e-07,2.15090000033e-07,0.000919277546453,2.28470000252e-07,2.15090000033e-07,0.000919277546454,2.28470000252e-07,2.15090000033e-07,AgO,2013--Gao-H--AgTaO3,B3--ZnS--cubic-zinc-blende
1.18149924274e-05,4.45483e-06,4.44416800001e-06,0.000987352256721,1.04583999994e-06,1.06126999988e-06,0.000987352256722,1.04583999994e-06,1.06126999988e-06,0.000987352256718,1.04583999994e-06,1.06126999988e-06,Co,2012--Purja-Pun-G-P--Co,A1--Cu--fcc
1.89430242058e-06,5.38020000107e-07,5.73349999922e-07,0.000574970906281,6.72119999656e-07,5.41809999532e-07,0.000574970906281,6.72119999656e-07,5.41809999532e-07,0.000574970906279,6.72119999656e-07,5.41809999532e-07,CuFe3,2009--Bonny-G--Fe-Cu-Ni,D0_3--BiF3
0.0369833098435,0.0922695497,0.09226955411,0.111154660818,0.05182670167,0.05182654187,0.0212971438621,0.02420451628,0.02420435648,0.0203338513624,0.07794099946,0.07794083966,Al3Pb,2000--Landa-A--Al-Pb,L1_2--AuCu3
0.0512455011501,1.27424316483,1.27424317201,0.0638347092615,0.8393541974,0.83935426545,0.131092177004,0.85117506118,0.85117512923,0.0829214461822,0.86589667976,0.86589674781,Fe,2006--Chamati-H--Fe,A4--C--dc
1.68673581847e-05,4.20075000029e-06,4.20402000012e-06,0.00130670456737,2.57415999982e-06,2.49090000004e-06,0.00130670456737,2.57415999982e-06,2.49090000004e-06,0.00130670456737,2.57415999982e-06,2.49090000004e-06,Al3Mg,1997--Liu-X-Y--Al-Mg,L1_2--AuCu3
4.0682959519e-06,1.14665999984e-06,1.1237530015e-06,0.000869599580138,2.27490999993e-06,2.19843704837e-06,0.00086959958008,2.27487999993e-06,2.19840704837e-06,0.00086959957989,2.27479999992e-06,2.19832704836e-06,SZn,2013--Zhou-X-W--Zn-Cd-Hg-S-Se-Te,B3--ZnS--cubic-zinc-blende
0.305417695155,0.0839494018,0.083949550576,0.147126960887,0.06270832946,0.06270845387,0.238429892773,0.02803627354,0.02803639795,0.19119554524,0.03260979693,0.03260992134,NiZr3,2015--Wilson-S-R--Ni-Zr,A15--Cr3Si
1.31298705939e-05,3.50050000009e-06,3.51286000022e-06,0.00071492877812,1.00705999984e-06,1.50252999997e-06,0.0012382929675,1.91838999974e-06,9.01489999983e-07,0.00178117634641,6.90660000302e-07,6.3320999999e-07,Fe,2009--Kim-H-K--Fe-Ti-C,A3--Mg--hcp
1.86132612431e-05,5.56809999974e-06,5.56834999976e-06,0.000838989260447,3.05819999991e-07,2.92150000192e-07,0.000838989260439,3.05819999991e-07,2.92150000192e-07,0.000838989260446,3.05819999991e-07,2.92150000192e-07,FeTi,2009--Kim-H-K--Fe-Ti-C,B2--CsCl
4.86867432399e-06,0.0310864593841,0.0310864594188,0.00227678283928,1.92854406227,1.92854410547,0.0024929734996,1.92859673979,1.92859678298,0.00238308429785,1.92857414404,1.92857418723,MoXe3,2013--Smirnova-D-E--U-Mo-Xe,D0_3--BiF3
4.92643135763e-06,1.49525463149,1.49619660822,0.000776179382789,1.03364159271,1.01392227403,0.00134438212678,1.79031971826,1.75616525316,0.00253499124895,3.40793433687,3.55926929609,Pd,2012--Schopf-D--Al-Mn-Pd,A3'--alpha-La--double-hcp
4.63963200885e-06,1.61078000005e-06,1.76958999987e-06,0.000864111228923,6.03800000221e-07,6.27839999545e-07,0.000864111228924,6.03800000221e-07,6.27839999545e-07,0.000864111228922,6.03800000221e-07,6.27839999545e-07,FeS3SiS,2012--Jelinek-B--Al-Si-Mg-Cu-Fe,A15--Cr3Si
5.85583097481e-06,1.50536000021e-06,1.4957200003e-06,0.00082135173406,5.4023000029e-07,6.07690000543e-07,0.000821351734059,5.4023000029e-07,6.07690000543e-07,0.000821351734058,5.4023000029e-07,6.07690000543e-07,Al3Ni,2004--Mishin-Y--Ni-Al,A15--Cr3Si
1.23179148829e-05,1.65684545877,1.65684545259,0.000281452520472,1.03017756654,1.03017753363,0.000281452520473,1.03017756654,1.03017753363,0.000281452520472,1.03017756654,1.03017753363,MnPd3,2012--Schopf-D--Al-Mn-Pd,L1_2--AuCu3
4.17496487365e-06,1.99700999959e-06,2.00291999963e-06,0.000896245164636,1.73090999933e-06,1.60923999992e-06,0.000896245164647,1.73090999933e-06,1.60923999992e-06,0.000896245164644,1.73090999933e-06,1.60923999992e-06,Cu3Ni,2009--Bonny-G--Fe-Cu-Ni,A15--Cr3Si
1.49710272875e-05,3.09091999995e-06,3.10023999983e-06,0.000633275964626,3.02030000121e-07,3.80450000392e-07,0.00109686614594,3.97200000002e-07,3.70560000462e-07,0.00134075498451,1.68346000073e-06,1.71121000037e-06,FeS,2012--Jelinek-B--Al-Si-Mg-Cu-Fe,A3--Mg--hcp
1.14299372688e-05,0.5856561016,,0.00105120075951,0.94578198466,,0.00179606192273,1.63815801682,,0.00149024868278,3.516620614,,Al,2004--Liu-X-Y--Al,A7--alpha-As
0.00731703949003,0.0566245756,0.05662457567,0.0468764691568,0.06214236957,0.06214238194,0.0180479016233,0.02955180214,0.02955181451,0.0209536402329,0.01017790665,0.01017789428,AlSMgS,2012--Jelinek-B--Al-Si-Mg-Cu-Fe,B1--NaCl--rock-salt
0.00895681347005,2.23699432845,2.23699454793,0.0289539359532,3.39138273455,3.39138124704,0.0208392649007,3.38254677592,3.38254528952,0.0211851077794,3.35073571251,3.35073423041,FeS3MgS,2012--Jelinek-B--Al-Si-Mg-Cu-Fe,D0_3--BiF3
1.16743650354e-05,0.201994038141,0.20199403975,0.00120318121493,0.541062202043,0.541062258771,0.00120318121494,0.541062202043,0.541062258771,0.00120318121493,0.541062202043,0.541062258771,UXe3,2013--Smirnova-D-E--U-Mo-Xe,L1_2--AuCu3
4.81000201589e-06,1.36656000005e-06,1.35641199988e-06,0.00146318403737,1.325661e-05,1.31160899999e-05,0.00146318403737,1.325661e-05,1.31160899999e-05,0.00146318403737,1.325661e-05,1.31160899999e-05,Ag,1987--Ackland-G-J--Ag,A4--C--dc
8.45277274967e-06,2.64426633504,1.99636720078,0.00350601525727,2.55407124262,1.88169000558,0.00350601525726,2.55407124262,2.02003935641,0.0106042101034,2.10823556389,1.54457272202,CrNi,2011--Bonny-G--Fe-Ni-Cr,L1_0--AuCu
1.20610289275e-05,4.02962999946e-06,4.06512999973e-06,0.00095543047147,1.90971999992e-06,1.95554000015e-06,0.000955430471472,1.90971999992e-06,1.95554000015e-06,0.000955430471471,1.90971999992e-06,1.95554000015e-06,Ni,2009--Bonny-G--Fe-Cu-Ni,A1--Cu--fcc
7.33030153459e-06,2.2257300003e-06,2.23927000054e-06,0.00091067110082,8.51999981677e-09,2.81199996621e-08,0.000910671100812,8.51999981677e-09,2.81199996621e-08,0.000910671100818,8.51999981677e-09,2.81199996621e-08,Cr,2013--Bonny-G--Fe-Ni-Cr,A15--beta-W
2.50799973627e-06,6.44290000018e-07,6.73572000232e-07,0.000668474296097,3.35800001139e-08,2.59699994842e-08,0.000668474296096,3.35800001139e-08,2.59699994842e-08,0.000668474296094,3.35800001139e-08,2.59699994842e-08,Al3Co,2015--Purja-Pun-G-P--Ni-Al-Co,D0_3--BiF3
1.38068725148e-05,4.29127000068e-06,4.28232999994e-06,0.0010889933377,8.07950000237e-07,6.93120000061e-07,0.0010889933377,8.07950000237e-07,6.93120000061e-07,0.0010889933377,8.07950000237e-07,6.93120000061e-07,FeS3MgS,2012--Jelinek-B--Al-Si-Mg-Cu-Fe,L1_2--AuCu3
2.82440485013e-05,5.82305999997e-06,5.73955999972e-06,0.00127831160657,1.54399999985e-06,1.5362500001e-06,0.00127831160657,1.54399999985e-06,1.5362500001e-06,0.00127831160657,1.54399999985e-06,1.5362500001e-06,FeSMgS,2012--Jelinek-B--Al-Si-Mg-Cu-Fe,B2--CsCl
1.24769317905e-05,3.29425000034e-06,3.32376000012e-06,0.00126061720345,3.93300000567e-07,4.94550000063e-07,0.00126061720345,3.93300000567e-07,4.94550000063e-07,0.00126061720345,3.93300000567e-07,4.94550000063e-07,Al,2000--Landa-A--Al-Pb,A1--Cu--fcc
